Level,Angle,Score,State,Pigs,
2,0.008726646259971648,10630,PLAYING,509.5,318.0,548.0,318.0,589.0,318.0,
2,0.7679448708775058,20810,WON,652.0,296.0,509.0,317.5,548.0,318.0,589.5,318.0,
2,0.7766715171374775,10650,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.7853981633974492,15820,PLAYING,652.0,296.0,509.0,317.5,548.0,318.0,589.5,318.0,
2,0.7941248096574208,60990,WON,652.0,296.0,509.5,318.0,548.0,317.5,589.0,318.0,
2,0.8028514559173925,15800,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.8115781021773641,15710,PLAYING,652.0,296.0,509.5,318.0,548.0,317.5,589.5,318.0,
2,0.8203047484373358,15790,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.8290313946973075,15720,PLAYING,652.0,295.0,509.0,317.5,548.0,318.0,589.0,318.0,
2,0.8377580409572791,20970,WON,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.8464846872172508,10560,PLAYING,652.0,295.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.8552113334772224,20920,WON,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.8639379797371941,15370,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.8726646259971658,15740,PLAYING,652.0,296.0,509.0,317.5,548.0,318.0,589.5,318.0,
2,0.8813912722571374,20610,WON,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.8901179185171091,20630,WON,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.8988445647770807,20380,WON,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.9075712110370524,15370,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.9162978572970241,60640,WON,652.0,295.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.9250245035569957,10350,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.9337511498169674,10410,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.942477796076939,10440,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.9512044423369107,15530,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.9599310885968824,15730,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.968657734856854,20780,WON,652.0,295.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.9773843811168257,10430,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.9861110273767973,20630,WON,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,0.994837673636769,10740,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,1.0035643198967406,15770,PLAYING,652.0,296.0,509.5,318.0,548.0,317.5,589.5,318.0,
2,1.012290966156712,10680,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,1.0210176124166837,21760,WON,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,1.0297442586766552,11570,PLAYING,652.0,295.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,1.0384709049366267,15550,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
2,1.0471975511965983,5980,PLAYING,652.0,296.0,509.5,318.0,548.0,318.0,589.5,318.0,
